msA.hmt:6.91 (47) vs msAint.hmt:6.182 (13): 6.0 (46.15%)	Main & Int	msA.hmt:6.91 (47) vs msAint.hmt:6.182 (13): 6.0 (46.15%)
msA.hmt:7.402 (7) vs msAim.hmt:7.408 (7): 7.0 (100.0%)	Main & Im	msA.hmt:7.402 (7) vs msAim.hmt:7.408 (7): 7.0 (100.0%)
msA.hmt:7.205 (29) vs msAint.hmt:7.211 (15): 7.0 (46.67%)	Main & Int	msA.hmt:7.205 (29) vs msAint.hmt:7.211 (15): 7.0 (46.67%)
msA.hmt:8.271 (17) vs msAint.hmt:8.285 (5): 4.0 (80.0%)	Main & Int	msA.hmt:8.271 (17) vs msAint.hmt:8.285 (5): 4.0 (80.0%)
msA.hmt:9.164 (41) vs msAim.hmt:9.171 (11): 4.0 (36.36%)	Main & Im	msA.hmt:9.164 (41) vs msAim.hmt:9.171 (11): 4.0 (36.36%)
msA.hmt:9.251 (66) vs msAim.hmt:9.259 (8): 4.0 (50.0%)	Main & Im	msA.hmt:9.251 (66) vs msAim.hmt:9.259 (8): 4.0 (50.0%)
msA.hmt:9.60 (34) vs msAint.hmt:9.70 (13): 4.0 (30.77%)	Main & Int	msA.hmt:9.60 (34) vs msAint.hmt:9.70 (13): 4.0 (30.77%)
msA.hmt:9.61 (27) vs msAint.hmt:9.70 (13): 4.0 (30.77%)	Main & Int	msA.hmt:9.61 (27) vs msAint.hmt:9.70 (13): 4.0 (30.77%)
msA.hmt:9.542 (35) vs msAim.hmt:9.558 (11): 5.0 (45.45%)	Main & Im	msA.hmt:9.542 (35) vs msAim.hmt:9.558 (11): 5.0 (45.45%)
msA.hmt:1.495 (43) vs msAint.hmt:1.506 (11): 4.0 (36.36%)	Main & Int	msA.hmt:1.495 (43) vs msAint.hmt:1.506 (11): 4.0 (36.36%)
msA.hmt:1.734 (16) vs msAint.hmt:1.741 (9): 4.0 (44.44%)	Main & Int	msA.hmt:1.734 (16) vs msAint.hmt:1.741 (9): 4.0 (44.44%)
msA.hmt:10.3510 (69) vs msAint.hmt:10.3523 (10): 4.0 (40.0%)	Main & Int	msA.hmt:10.3510 (69) vs msAint.hmt:10.3523 (10): 4.0 (40.0%)
msA.hmt:18.40 (46) vs msAim.hmt:18.13 (6): 4.0 (66.67%)	Main & Im	msA.hmt:18.40 (46) vs msAim.hmt:18.13 (6): 4.0 (66.67%)
msA.hmt:2.125 (66) vs msAint.hmt:2.143 (21): 4.0 (19.05%)	Main & Int	msA.hmt:2.125 (66) vs msAint.hmt:2.143 (21): 4.0 (19.05%)
msA.hmt:6.80 (6) vs msAint.hmt:6.180 (6): 5.0 (83.33%)	Main & Int	msA.hmt:6.80 (6) vs msAint.hmt:6.180 (6): 5.0 (83.33%)
msA.hmt:8.152 (116) vs msAim.hmt:8.159 (6): 4.0 (66.67%)	Main & Im	msA.hmt:8.152 (116) vs msAim.hmt:8.159 (6): 4.0 (66.67%)
msA.hmt:9.527 (119) vs msAim.hmt:9.531 (7): 4.0 (57.14%)	Main & Im	msA.hmt:9.527 (119) vs msAim.hmt:9.531 (7): 4.0 (57.14%)
msA.hmt:9.697 (34) vs msAim.hmt:9.668 (12): 5.0 (41.67%)	Main & Im	msA.hmt:9.697 (34) vs msAim.hmt:9.668 (12): 5.0 (41.67%)
msA.hmt:1.43 (70) vs msAint.hmt:1.60 (67): 20.0 (29.85%)	Main & Int	msA.hmt:1.43 (70) vs msAint.hmt:1.60 (67): 20.0 (29.85%)
msA.hmt:2.123 (62) vs msAim.hmt:2.134 (11): 4.0 (36.36%)	Main & Im	msA.hmt:2.123 (62) vs msAim.hmt:2.134 (11): 4.0 (36.36%)
msA.hmt:1.67 (136) vs msAim.hmt:1.84 (12): 4.0 (33.33%)	Main & Im	msA.hmt:1.67 (136) vs msAim.hmt:1.84 (12): 4.0 (33.33%)
