Iliad Line,Label,First Scholion,Second Scholion
urn:cts:greekLit:tlg0012.tlg001.msA:7.413,ImInt,urn:cts:greekLit:tlg5026.msAim.hmt:7.3022,urn:cts:greekLit:tlg5026.msAint.hmt:7.3013
urn:cts:greekLit:tlg0012.tlg001.msA:7.433,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:7.3035,urn:cts:greekLit:tlg5026.msAil.hmt:7.3038
urn:cts:greekLit:tlg0012.tlg001.msA:7.436,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:7.3037,urn:cts:greekLit:tlg5026.msAim.hmt:7.3040
urn:cts:greekLit:tlg0012.tlg001.msA:7.475,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:7.3034,urn:cts:greekLit:tlg5026.msAint.hmt:7.3008
urn:cts:greekLit:tlg0012.tlg001.msA:7.75,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:7.208,urn:cts:greekLit:tlg5026.msAil.hmt:7.210
urn:cts:greekLit:tlg0012.tlg001.msA:7.89,ImInt,urn:cts:greekLit:tlg5026.msAim.hmt:7.312,urn:cts:greekLit:tlg5026.msAint.hmt:7.316
urn:cts:greekLit:tlg0012.tlg001.msA:7.93,MainExt,urn:cts:greekLit:tlg5026.msA.hmt:7.308,urn:cts:greekLit:tlg5026.msAext.hmt:7.318
urn:cts:greekLit:tlg0012.tlg001.msA:8.103,ImInt,urn:cts:greekLit:tlg5026.msAim.hmt:8.90,urn:cts:greekLit:tlg5026.msAint.hmt:8.93
urn:cts:greekLit:tlg0012.tlg001.msA:8.109,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:8.88,urn:cts:greekLit:tlg5026.msAim.hmt:8.91
urn:cts:greekLit:tlg0012.tlg001.msA:8.114,ImExt,urn:cts:greekLit:tlg5026.msAext.hmt:8.95,urn:cts:greekLit:tlg5026.msAim.hmt:8.92
urn:cts:greekLit:tlg0012.tlg001.msA:8.12,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:8.6,urn:cts:greekLit:tlg5026.msAim.hmt:8.11
urn:cts:greekLit:tlg0012.tlg001.msA:8.125,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:8.101,urn:cts:greekLit:tlg5026.msAim.hmt:8.109
urn:cts:greekLit:tlg0012.tlg001.msA:8.135,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:8.106,urn:cts:greekLit:tlg5026.msAim.hmt:8.110
urn:cts:greekLit:tlg0012.tlg001.msA:8.157,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:8.119,urn:cts:greekLit:tlg5026.msAim.hmt:8.124
urn:cts:greekLit:tlg0012.tlg001.msA:8.163,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:8.121,urn:cts:greekLit:tlg5026.msAim.hmt:8.125
urn:cts:greekLit:tlg0012.tlg001.msA:8.164-8.166,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:8.122,urn:cts:greekLit:tlg5026.msAim.hmt:8.9002
urn:cts:greekLit:tlg0012.tlg001.msA:8.189,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:8.138,urn:cts:greekLit:tlg5026.msAint.hmt:8.143
urn:cts:greekLit:tlg0012.tlg001.msA:8.191,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:8.139,urn:cts:greekLit:tlg5026.msAint.hmt:8.144
urn:cts:greekLit:tlg0012.tlg001.msA:8.193,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:8.146,urn:cts:greekLit:tlg5026.msAim.hmt:8.156
urn:cts:greekLit:tlg0012.tlg001.msA:8.217,MainExt,urn:cts:greekLit:tlg5026.msA.hmt:8.155,urn:cts:greekLit:tlg5026.msAext.hmt:8.1001
urn:cts:greekLit:tlg0012.tlg001.msA:8.22,ImInt,urn:cts:greekLit:tlg5026.msAim.hmt:8.26,urn:cts:greekLit:tlg5026.msAint.hmt:8.32
urn:cts:greekLit:tlg0012.tlg001.msA:8.270,ImInt,urn:cts:greekLit:tlg5026.msAim.hmt:8.187,urn:cts:greekLit:tlg5026.msAint.hmt:8.191
urn:cts:greekLit:tlg0012.tlg001.msA:8.276,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:8.194,urn:cts:greekLit:tlg5026.msAint.hmt:8.201
urn:cts:greekLit:tlg0012.tlg001.msA:8.296,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:8.199,urn:cts:greekLit:tlg5026.msAim.hmt:8.211
urn:cts:greekLit:tlg0012.tlg001.msA:8.313,ImInt,urn:cts:greekLit:tlg5026.msAim.hmt:8.216,urn:cts:greekLit:tlg5026.msAint.hmt:8.219
urn:cts:greekLit:tlg0012.tlg001.msA:8.322,ImExt,urn:cts:greekLit:tlg5026.msAext.hmt:8.221,urn:cts:greekLit:tlg5026.msAim.hmt:8.218
urn:cts:greekLit:tlg0012.tlg001.msA:8.349,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:8.233,urn:cts:greekLit:tlg5026.msAim.hmt:8.244
urn:cts:greekLit:tlg0012.tlg001.msA:8.35,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:8.25,urn:cts:greekLit:tlg5026.msAim.hmt:8.29
urn:cts:greekLit:tlg0012.tlg001.msA:8.353,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:8.235,urn:cts:greekLit:tlg5026.msAim.hmt:8.245
urn:cts:greekLit:tlg0012.tlg001.msA:8.377,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:8.247,urn:cts:greekLit:tlg5026.msAint.hmt:8.257
urn:cts:greekLit:tlg0012.tlg001.msA:8.378,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:8.248,urn:cts:greekLit:tlg5026.msAim.hmt:8.256
urn:cts:greekLit:tlg0012.tlg001.msA:8.408,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:8.261,urn:cts:greekLit:tlg5026.msAim.hmt:8.266
urn:cts:greekLit:tlg0012.tlg001.msA:8.415,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:8.264,urn:cts:greekLit:tlg5026.msAim.hmt:8.267
urn:cts:greekLit:tlg0012.tlg001.msA:8.428,ImInt,urn:cts:greekLit:tlg5026.msAim.hmt:8.280,urn:cts:greekLit:tlg5026.msAint.hmt:8.284
urn:cts:greekLit:tlg0012.tlg001.msA:8.450-8.451,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:8.279,urn:cts:greekLit:tlg5026.msAim.hmt:8.283
urn:cts:greekLit:tlg0012.tlg001.msA:8.455,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:8.290,urn:cts:greekLit:tlg5026.msAint.hmt:8.299
urn:cts:greekLit:tlg0012.tlg001.msA:8.470,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:8.291,urn:cts:greekLit:tlg5026.msAint.hmt:8.302
urn:cts:greekLit:tlg0012.tlg001.msA:8.474,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:8.292,urn:cts:greekLit:tlg5026.msAim.hmt:8.298
urn:cts:greekLit:tlg0012.tlg001.msA:8.478-8.479,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:8.305,urn:cts:greekLit:tlg5026.msAim.hmt:8.314
urn:cts:greekLit:tlg0012.tlg001.msA:8.480,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:8.307,urn:cts:greekLit:tlg5026.msAim.hmt:8.2004
urn:cts:greekLit:tlg0012.tlg001.msA:8.488,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:8.309,urn:cts:greekLit:tlg5026.msAint.hmt:8.318
urn:cts:greekLit:tlg0012.tlg001.msA:8.505,ImInt,urn:cts:greekLit:tlg5026.msAim.hmt:8.328,urn:cts:greekLit:tlg5026.msAint.hmt:8.335
urn:cts:greekLit:tlg0012.tlg001.msA:8.513,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:8.321,urn:cts:greekLit:tlg5026.msAint.hmt:8.336
urn:cts:greekLit:tlg0012.tlg001.msA:8.526,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:8.325,urn:cts:greekLit:tlg5026.msAim.hmt:8.334
urn:cts:greekLit:tlg0012.tlg001.msA:8.53,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:8.45,urn:cts:greekLit:tlg5026.msAint.hmt:8.54
urn:cts:greekLit:tlg0012.tlg001.msA:8.545,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:8.343,urn:cts:greekLit:tlg5026.msAint.hmt:8.351
urn:cts:greekLit:tlg0012.tlg001.msA:8.553,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:8.344,urn:cts:greekLit:tlg5026.msAim.hmt:8.349
urn:cts:greekLit:tlg0012.tlg001.msA:8.560,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:8.355,urn:cts:greekLit:tlg5026.msAim.hmt:8.358
urn:cts:greekLit:tlg0012.tlg001.msA:8.563,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:8.357,urn:cts:greekLit:tlg5026.msAim.hmt:8.359
urn:cts:greekLit:tlg0012.tlg001.msA:8.68,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:8.65,urn:cts:greekLit:tlg5026.msAim.hmt:8.71
urn:cts:greekLit:tlg0012.tlg001.msA:8.70,MainExt,urn:cts:greekLit:tlg5026.msA.hmt:8.66,urn:cts:greekLit:tlg5026.msAext.hmt:8.1000
urn:cts:greekLit:tlg0012.tlg001.msA:9.,MainExt,urn:cts:greekLit:tlg5026.msA.hmt:9.107,urn:cts:greekLit:tlg5026.msAext.hmt:9.695
urn:cts:greekLit:tlg0012.tlg001.msA:9.1,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:9.2,urn:cts:greekLit:tlg5026.msAil.hmt:9.14
urn:cts:greekLit:tlg0012.tlg001.msA:9.106,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:9.111,urn:cts:greekLit:tlg5026.msAil.hmt:9.124
urn:cts:greekLit:tlg0012.tlg001.msA:9.11,ImIl,urn:cts:greekLit:tlg5026.msAil.hmt:9.46,urn:cts:greekLit:tlg5026.msAim.hmt:9.38
urn:cts:greekLit:tlg0012.tlg001.msA:9.112,ImExt,urn:cts:greekLit:tlg5026.msAext.hmt:9.146,urn:cts:greekLit:tlg5026.msAim.hmt:9.140
urn:cts:greekLit:tlg0012.tlg001.msA:9.119,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:9.129,urn:cts:greekLit:tlg5026.msAil.hmt:9.147
urn:cts:greekLit:tlg0012.tlg001.msA:9.125,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:9.133,urn:cts:greekLit:tlg5026.msAil.hmt:9.151
urn:cts:greekLit:tlg0012.tlg001.msA:9.129,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:9.135,urn:cts:greekLit:tlg5026.msAint.hmt:9.144
urn:cts:greekLit:tlg0012.tlg001.msA:9.13,IlExt,urn:cts:greekLit:tlg5026.msAext.hmt:9.681,urn:cts:greekLit:tlg5026.msAil.hmt:9.47
urn:cts:greekLit:tlg0012.tlg001.msA:9.141,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:9.157,urn:cts:greekLit:tlg5026.msAil.hmt:9.181
urn:cts:greekLit:tlg0012.tlg001.msA:9.145,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:9.160,urn:cts:greekLit:tlg5026.msAim.hmt:9.169
urn:cts:greekLit:tlg0012.tlg001.msA:9.148,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:9.162,urn:cts:greekLit:tlg5026.msAim.hmt:9.170
urn:cts:greekLit:tlg0012.tlg001.msA:9.15,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:9.28,urn:cts:greekLit:tlg5026.msAil.hmt:9.48
urn:cts:greekLit:tlg0012.tlg001.msA:9.154,IntExt,urn:cts:greekLit:tlg5026.msAext.hmt:9.176,urn:cts:greekLit:tlg5026.msAint.hmt:9.175
urn:cts:greekLit:tlg0012.tlg001.msA:9.155,IntIl,urn:cts:greekLit:tlg5026.msAil.hmt:9.184,urn:cts:greekLit:tlg5026.msAint.hmt:9.174
urn:cts:greekLit:tlg0012.tlg001.msA:9.170,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:9.191,urn:cts:greekLit:tlg5026.msAim.hmt:9.194
urn:cts:greekLit:tlg0012.tlg001.msA:9.177,IlExt,urn:cts:greekLit:tlg5026.msAext.hmt:9.201,urn:cts:greekLit:tlg5026.msAil.hmt:9.207
urn:cts:greekLit:tlg0012.tlg001.msA:9.18,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:9.31,urn:cts:greekLit:tlg5026.msAint.hmt:9.42
urn:cts:greekLit:tlg0012.tlg001.msA:9.180,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:9.192,urn:cts:greekLit:tlg5026.msAint.hmt:9.198
urn:cts:greekLit:tlg0012.tlg001.msA:9.182,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:9.193,urn:cts:greekLit:tlg5026.msAint.hmt:9.199
urn:cts:greekLit:tlg0012.tlg001.msA:9.189,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:9.211,urn:cts:greekLit:tlg5026.msAil.hmt:9.232
urn:cts:greekLit:tlg0012.tlg001.msA:9.19,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:9.32,urn:cts:greekLit:tlg5026.msAint.hmt:9.43
urn:cts:greekLit:tlg0012.tlg001.msA:9.190,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:9.212,urn:cts:greekLit:tlg5026.msAil.hmt:9.233
urn:cts:greekLit:tlg0012.tlg001.msA:9.206,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:9.219,urn:cts:greekLit:tlg5026.msAil.hmt:9.238
urn:cts:greekLit:tlg0012.tlg001.msA:9.208,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:9.220,urn:cts:greekLit:tlg5026.msAil.hmt:9.239
urn:cts:greekLit:tlg0012.tlg001.msA:9.215,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:9.246,urn:cts:greekLit:tlg5026.msAint.hmt:9.261
urn:cts:greekLit:tlg0012.tlg001.msA:9.220,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:9.249,urn:cts:greekLit:tlg5026.msAil.hmt:9.264
urn:cts:greekLit:tlg0012.tlg001.msA:9.23,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:9.33,urn:cts:greekLit:tlg5026.msAint.hmt:9.44
urn:cts:greekLit:tlg0012.tlg001.msA:9.230,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:9.257,urn:cts:greekLit:tlg5026.msAil.hmt:9.267
urn:cts:greekLit:tlg0012.tlg001.msA:9.235,ImInt,urn:cts:greekLit:tlg5026.msAim.hmt:9.280,urn:cts:greekLit:tlg5026.msAint.hmt:9.286
urn:cts:greekLit:tlg0012.tlg001.msA:9.239,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:9.272,urn:cts:greekLit:tlg5026.msAim.hmt:9.281
urn:cts:greekLit:tlg0012.tlg001.msA:9.242,ImInt,urn:cts:greekLit:tlg5026.msAim.hmt:9.282,urn:cts:greekLit:tlg5026.msAint.hmt:9.287
urn:cts:greekLit:tlg0012.tlg001.msA:9.297,MainExt,urn:cts:greekLit:tlg5026.msA.hmt:9.304,urn:cts:greekLit:tlg5026.msAext.hmt:9.310
urn:cts:greekLit:tlg0012.tlg001.msA:9.310,IntIl,urn:cts:greekLit:tlg5026.msAil.hmt:9.333,urn:cts:greekLit:tlg5026.msAint.hmt:9.321
urn:cts:greekLit:tlg0012.tlg001.msA:9.32,ImIl,urn:cts:greekLit:tlg5026.msAil.hmt:9.51,urn:cts:greekLit:tlg5026.msAim.hmt:9.39
urn:cts:greekLit:tlg0012.tlg001.msA:9.33,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:9.36,urn:cts:greekLit:tlg5026.msAil.hmt:9.52
urn:cts:greekLit:tlg0012.tlg001.msA:9.349,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:9.340,urn:cts:greekLit:tlg5026.msAim.hmt:9.345
urn:cts:greekLit:tlg0012.tlg001.msA:9.358,ImIl,urn:cts:greekLit:tlg5026.msAil.hmt:9.350,urn:cts:greekLit:tlg5026.msAim.hmt:9.347
urn:cts:greekLit:tlg0012.tlg001.msA:9.36,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:9.54,urn:cts:greekLit:tlg5026.msAim.hmt:9.63
urn:cts:greekLit:tlg0012.tlg001.msA:9.375,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:9.358,urn:cts:greekLit:tlg5026.msAil.hmt:9.371
urn:cts:greekLit:tlg0012.tlg001.msA:9.376,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:9.359,urn:cts:greekLit:tlg5026.msAil.hmt:9.372
urn:cts:greekLit:tlg0012.tlg001.msA:9.401,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:9.384,urn:cts:greekLit:tlg5026.msAint.hmt:9.395
urn:cts:greekLit:tlg0012.tlg001.msA:9.409,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:9.389,urn:cts:greekLit:tlg5026.msAim.hmt:9.394
urn:cts:greekLit:tlg0012.tlg001.msA:9.416,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:9.397,urn:cts:greekLit:tlg5026.msAint.hmt:9.404
urn:cts:greekLit:tlg0012.tlg001.msA:9.43,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:9.55,urn:cts:greekLit:tlg5026.msAim.hmt:9.65
urn:cts:greekLit:tlg0012.tlg001.msA:9.44,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:9.56,urn:cts:greekLit:tlg5026.msAil.hmt:9.73
urn:cts:greekLit:tlg0012.tlg001.msA:9.443,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:9.408,urn:cts:greekLit:tlg5026.msAim.hmt:9.419
urn:cts:greekLit:tlg0012.tlg001.msA:9.454,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:9.416,urn:cts:greekLit:tlg5026.msAil.hmt:9.433
urn:cts:greekLit:tlg0012.tlg001.msA:9.457,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:9.417,urn:cts:greekLit:tlg5026.msAim.hmt:9.422
urn:cts:greekLit:tlg0012.tlg001.msA:9.464,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:9.437,urn:cts:greekLit:tlg5026.msAim.hmt:9.447
urn:cts:greekLit:tlg0012.tlg001.msA:9.468,IntIl,urn:cts:greekLit:tlg5026.msAil.hmt:9.458,urn:cts:greekLit:tlg5026.msAint.hmt:9.451
urn:cts:greekLit:tlg0012.tlg001.msA:9.470,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:9.438,urn:cts:greekLit:tlg5026.msAil.hmt:9.461
urn:cts:greekLit:tlg0012.tlg001.msA:9.475,ImIl,urn:cts:greekLit:tlg5026.msAil.hmt:9.464,urn:cts:greekLit:tlg5026.msAim.hmt:9.449
urn:cts:greekLit:tlg0012.tlg001.msA:9.480,ImIl,urn:cts:greekLit:tlg5026.msAil.hmt:9.462,urn:cts:greekLit:tlg5026.msAim.hmt:9.450
urn:cts:greekLit:tlg0012.tlg001.msA:9.484,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:9.445,urn:cts:greekLit:tlg5026.msAil.hmt:9.466
urn:cts:greekLit:tlg0012.tlg001.msA:9.489,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:9.468,urn:cts:greekLit:tlg5026.msAil.hmt:9.485
urn:cts:greekLit:tlg0012.tlg001.msA:9.497,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:9.471,urn:cts:greekLit:tlg5026.msAint.hmt:9.481
urn:cts:greekLit:tlg0012.tlg001.msA:9.504,IntIl,urn:cts:greekLit:tlg5026.msAil.hmt:9.490,urn:cts:greekLit:tlg5026.msAint.hmt:9.482
urn:cts:greekLit:tlg0012.tlg001.msA:9.506,ImIl,urn:cts:greekLit:tlg5026.msAil.hmt:9.492,urn:cts:greekLit:tlg5026.msAim.hmt:9.480
urn:cts:greekLit:tlg0012.tlg001.msA:9.509,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:9.476,urn:cts:greekLit:tlg5026.msAint.hmt:9.483
urn:cts:greekLit:tlg0012.tlg001.msA:9.516,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:9.493,urn:cts:greekLit:tlg5026.msAint.hmt:9.509
urn:cts:greekLit:tlg0012.tlg001.msA:9.527,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:9.504,urn:cts:greekLit:tlg5026.msAim.hmt:9.508
urn:cts:greekLit:tlg0012.tlg001.msA:9.53,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:9.58,urn:cts:greekLit:tlg5026.msAint.hmt:9.69
urn:cts:greekLit:tlg0012.tlg001.msA:9.534,IntIl,urn:cts:greekLit:tlg5026.msAil.hmt:9.516,urn:cts:greekLit:tlg5026.msAint.hmt:9.512
urn:cts:greekLit:tlg0012.tlg001.msA:9.554,ImIl,urn:cts:greekLit:tlg5026.msAil.hmt:9.536,urn:cts:greekLit:tlg5026.msAim.hmt:9.530
urn:cts:greekLit:tlg0012.tlg001.msA:9.557,IntIl,urn:cts:greekLit:tlg5026.msAil.hmt:9.538,urn:cts:greekLit:tlg5026.msAint.hmt:9.533
urn:cts:greekLit:tlg0012.tlg001.msA:9.569,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:9.544,urn:cts:greekLit:tlg5026.msAil.hmt:9.568
urn:cts:greekLit:tlg0012.tlg001.msA:9.57,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:9.680,urn:cts:greekLit:tlg5026.msAim.hmt:9.68
urn:cts:greekLit:tlg0012.tlg001.msA:9.580,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:9.551,urn:cts:greekLit:tlg5026.msAil.hmt:9.573
urn:cts:greekLit:tlg0012.tlg001.msA:9.584,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:9.553,urn:cts:greekLit:tlg5026.msAim.hmt:9.563
urn:cts:greekLit:tlg0012.tlg001.msA:9.586,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:9.554,urn:cts:greekLit:tlg5026.msAil.hmt:9.574
urn:cts:greekLit:tlg0012.tlg001.msA:9.593,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:9.577,urn:cts:greekLit:tlg5026.msAil.hmt:9.593
urn:cts:greekLit:tlg0012.tlg001.msA:9.601,ImIl,urn:cts:greekLit:tlg5026.msAil.hmt:9.594,urn:cts:greekLit:tlg5026.msAim.hmt:9.584
urn:cts:greekLit:tlg0012.tlg001.msA:9.602,ImExt,urn:cts:greekLit:tlg5026.msAext.hmt:9.589,urn:cts:greekLit:tlg5026.msAim.hmt:9.585
urn:cts:greekLit:tlg0012.tlg001.msA:9.609,IntIl,urn:cts:greekLit:tlg5026.msAil.hmt:9.595,urn:cts:greekLit:tlg5026.msAint.hmt:9.588
urn:cts:greekLit:tlg0012.tlg001.msA:9.61,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:9.80,urn:cts:greekLit:tlg5026.msAint.hmt:9.92
urn:cts:greekLit:tlg0012.tlg001.msA:9.612,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:9.582,urn:cts:greekLit:tlg5026.msAim.hmt:9.587
urn:cts:greekLit:tlg0012.tlg001.msA:9.616,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:9.597,urn:cts:greekLit:tlg5026.msAil.hmt:9.606
urn:cts:greekLit:tlg0012.tlg001.msA:9.621,ImIl,urn:cts:greekLit:tlg5026.msAil.hmt:9.607,urn:cts:greekLit:tlg5026.msAim.hmt:9.602
urn:cts:greekLit:tlg0012.tlg001.msA:9.622,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:9.599,urn:cts:greekLit:tlg5026.msAil.hmt:9.608
urn:cts:greekLit:tlg0012.tlg001.msA:9.633,ImIl,urn:cts:greekLit:tlg5026.msAil.hmt:9.614,urn:cts:greekLit:tlg5026.msAim.hmt:9.615
urn:cts:greekLit:tlg0012.tlg001.msA:9.64,ImIl,urn:cts:greekLit:tlg5026.msAil.hmt:9.100,urn:cts:greekLit:tlg5026.msAim.hmt:9.87
urn:cts:greekLit:tlg0012.tlg001.msA:9.647,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:9.617,urn:cts:greekLit:tlg5026.msAil.hmt:9.633
urn:cts:greekLit:tlg0012.tlg001.msA:9.657,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:9.620,urn:cts:greekLit:tlg5026.msAim.hmt:9.626
urn:cts:greekLit:tlg0012.tlg001.msA:9.673,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:9.639,urn:cts:greekLit:tlg5026.msAil.hmt:9.656
urn:cts:greekLit:tlg0012.tlg001.msA:9.681,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:9.642,urn:cts:greekLit:tlg5026.msAim.hmt:9.648
urn:cts:greekLit:tlg0012.tlg001.msA:9.682,IntIl,urn:cts:greekLit:tlg5026.msAil.hmt:9.658,urn:cts:greekLit:tlg5026.msAint.hmt:9.650
urn:cts:greekLit:tlg0012.tlg001.msA:9.686,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:9.644,urn:cts:greekLit:tlg5026.msAim.hmt:9.649
urn:cts:greekLit:tlg0012.tlg001.msA:9.699,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:9.664,urn:cts:greekLit:tlg5026.msAint.hmt:9.672
urn:cts:greekLit:tlg0012.tlg001.msA:9.700,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:9.665,urn:cts:greekLit:tlg5026.msAil.hmt:9.676
urn:cts:greekLit:tlg0012.tlg001.msA:9.75,IntIl,urn:cts:greekLit:tlg5026.msAil.hmt:9.102,urn:cts:greekLit:tlg5026.msAint.hmt:9.96
urn:cts:greekLit:tlg0012.tlg001.msA:9.76,ImIl,urn:cts:greekLit:tlg5026.msAil.hmt:9.103,urn:cts:greekLit:tlg5026.msAim.hmt:9.90
urn:cts:greekLit:tlg0012.tlg001.msA:9.78,ImIl,urn:cts:greekLit:tlg5026.msAil.hmt:9.104,urn:cts:greekLit:tlg5026.msAim.hmt:9.91
urn:cts:greekLit:tlg0012.tlg001.msA:9.88,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:9.106,urn:cts:greekLit:tlg5026.msAim.hmt:9.114
urn:cts:greekLit:tlg0012.tlg001.msA:9.89,ImInt,urn:cts:greekLit:tlg5026.msAim.hmt:9.115,urn:cts:greekLit:tlg5026.msAint.hmt:9.120
urn:cts:greekLit:tlg0012.tlg001.msA:9.9,ImExt,urn:cts:greekLit:tlg5026.msAext.hmt:9.13,urn:cts:greekLit:tlg5026.msAim.hmt:9.11
