καυχήσεται	verb	ἐπάγω
ἐλεύσῃ	noun	ὀφθαλμός
αὐλάς	adjective	ζείδωρος
ἀφῆκε	verb	συλάω
ὁρισαίμεθα	noun	ἐπαλληλία
συριγμόν	verb	ἐναρίζω
ἀσχήμως	verb	ἀφύσσω
θύγατρα	adjective	βεβαιωτικός
γινωσκομένων	verb	νήφω
στρόμβου	noun	νόστος
Φόβῳ	verb_verb_	ἐλεέω_ἐλεάω_
ἔρωτι	adjective	πρόσφορος
λαοῖς	noun	χαρακτήρ
ἰματίων	verb	ἐπί-καταφέρω
τριῶν	verb	γράφω
τάττεσθαι	verb	ἀγνοέω
σοφισάμενοι	verb	ὑποτάσσω
δημηωριῶν	adjective	ἀρτίπους
στᾶσα	adjective	πᾶς
στερίσκεσθαι	verb	φέρω
μόχθον	pronoun	αὐτός
᾿ΐα	verb_verb_	ἄγω_ἄγαμαι_
ἐκπέρσειν	noun_noun_	ναῦς_Ναιάς_
ἱππηλασθαι	verb	ἀέξω
ἀγανοῦ	verb_verb_	δέμω_δαμάζω_
φαίδιμος	verb	ἄγχω
ὑιεῖ	pronoun	ὅς
ἀνδάγρια	adjective	κακός
παραδιαζευκτικοὶ	adjective	ταρφειός
έλους	adjective	περισσός
βαρεῖα	adjective	ἄφωνος
ἔντ'	verb	ὑπερπενθέω
μελαίνεται	noun	παρθενεία
κατ᾽	adjective_verb_	ἴσος_οἶδα_
ποτνιασθαι	noun	θαυμασμός
ορίζει	verb	κυνέω
βεβαιῶσαι	particle	δή
παρειληφεν	noun	τροχός
δεσπότην	noun_noun_	ποικιλία_ποικιλίας_
κτητικοῖς	noun	ἀσφάλεια
αὐγαῖς	noun_noun_	Διόνυσος_Διονύσος_
ποδώκὴς	noun	γύαλον
βεβλήαται	noun_adjective_	Ἀρηΐθοος_Ἀρηίθοος_
Θηβῶν	verb	ὑποστέλλω
ἑάων	noun	ἐκδικία
οὔτοι	adjective	ποθεινός
δεκάτῳ	verb	συμβουλεύω
χρονικὸν	noun	στιγμή
πόλεμός	adjective	τέλειος
ἐπείγει	noun	Διόνυσος
ὑποστρεψάντων	verb	φημί
μέχρη	noun	σῦριγξ
συνέκλεισαν	verb	τίθημι
ἄπορον	verb_verb_	γεγωνέω_γέγωνα_
Ἠλέκτραν	adjective_adjective_	ἀχρεῖος_ἀχρήιος_
κλῆρος	verb	περιθέω
αὐλῆς	verb	κικλήσκω
ἴτην	κατά-εἰμ_verb_	ὑπό_ὑπό-κάτειμι_
πίφαυσκον	verb_verb_	φύω_φύζω_
ὀθόνια	noun	κασίγνητος
κάκιον	noun	θάλασσα
αἰσχρόν	adjective	προστακτικός
δέξομαι	verb	στασιάζω
ἐνεργοῦσαν	verb	ἀνά-φωνέω
ἀγνωεῖ	verb	πεύθομαι
Καλυδὼν	verb	ἐξαγγέλλω
ἧκεν	adjective	γεραρός
ἐζώννυντο	verb	ἀναιρέω
συνέταξαν	verb	φέρω
ἐκχυθὲν	adjective	ἀμόρφωτος
έστησαν	verb	συγχέω
ἥ	verb	ἐπιχέω
ἡμιόνους	verb	περιγίγνομαι
ὰρ᾽	verb	ἐπιμένω
ἰσοδυναμεῖν	noun	φθείρ
ἤπια	noun	φάσγανον
επαγγελλεται	verb	λαμβάνω
ώμους	verb_verb_verb_	μάχομαι_σέω_συμμαχέω_
ὑπετίθετο	verb	ἐξέρχομαι
ὑπερῷον	noun	Χρόμιος
ἄνακτος	noun	πρύλις
ὁδὲ	noun_noun_	γραφής_γραφή_
πραγμάτων	verb	ἐπαινέω
πρυμνωρείῃ	verb	ὁπλίζω
παρηκολούθησεν	noun	σάκος
προέρχεται	noun_verb_	Φρύξ_φρύγω_
ἀγκάσασθαι	verb	ἔχω
χορδῆς	noun	Ἄδραστος
ἀλέασθαι	verb_noun_	σελάω_σέλας_
δεδαρμένοι	verb	ἀνέχω
έννιοι	verb	ἀνά-στάζω
αύταρκες	verb	ἐμπήγνυμι
Μαίονα	noun_noun_	Χρυσίππος_Χρύσιππος_
ἕνα	noun	λόγος
ῥυεὶς	verb	διαστέλλω
ἀνεικέα	verb	ἀκολουθέω
φθεῖσθαι	verb	ἐκδέω
ζῳοὺς	verb	ὀνομάζω
ὑποπίπτει	noun	Αἰγιαλός
συμπλοκῇ	noun	γενέτης
ἔσομαι	noun	πρόσοδος
άτην	noun_noun_	ἔρεβος_Ἔρεβος_
Κάστορος	noun_noun_noun_	χρέος_χρῆ_χρέα_
χείλη	verb	στασιάζω
μάλλιστα	verb	ἵστημι
ἐδιδαξεν	noun	εὐνή
Ἐλεφήνωρ	verb	γιγνώσκω
ἐπάγειν	verb	ἔδω
ὀφθαλμῶν	adjective	ἔμπυρος
ζείδωρος	adjective	φιλόξενος
συλήσετε	noun	ἀριστεία
ὡργίζετο	noun	κόος
φοβερα	verb	εἶπον
ἀλλοτριοι	verb	ἄγω
ἐπαλληλίαν	adjective	ἐμφανής
ὑψηνον	verb	μετατίθημι
ἐναρίζειν	verb	τελέω
ἀφυσσάμενοι	adjective_adjective_	πάνουργος_πανοῦργος_
βεβαιωτικὸς	adjective	κεφάλαιος
νήφω	verb	σκυλεύω
νόστοιο	verb	σημαίνω
Ἠϊονας	particle	ἄρα
ἐλεήσας	noun_noun_	ἠέλιος_ἥλιος_
πρόσφορον	adjective_noun_	συζύγιος_συζυγία_
χαρακτήρ	verb	κίω
ἐπικατηνέχθη	verb	δυσωπέω
γράφων	noun	ἐντέλεια
Αμνησῶ	noun_verb_	ἀπάτη_ἀπατάω_
ἀγνοούμενόν	verb	ἀνακαλέω
ὑποταγέντες	verb	κινυρίζω
ἀρτίπος	adverb_adverb_	ἑξείης_ἑξῆς_
πᾶν	verb	θρηνέω
φερομένην	verb	ἀποτέμνω
ἐπίζευξις	verb	στενάζω
αὐτὴν	adjective	φίλος
ἄγω	noun	χείρ
νηΐ	verb_noun_	περιγράφω_περιγραφή_
ἀέξετο	adjective	χείρων
ἀψυχων	verb	προφυλάσσω
δεδμήατο	adjective	ἀμείνων
ἄγχε	noun_noun_	θεμείλια_θέμεθλα_
οἷς	adjective	ἀληθής
κακ'	verb	λαμβάνω
ταρφειάς	verb	κατοικέω
περισσοῦ	noun	ἐλέφας
ἀφώνῷ	noun	κυνηγός
ὑπερπενθεῖν	adjective	μεγαλόφθαλμος
παρθενείαν	noun	Μελέαγρος
ὑπεκδιφρο	verb	ξενίζω
ἴσας	verb	εἰσακούω
θαυμασμῷ	noun	Γίγας
ἔκυσσε	verb	δείδω
τερος	verb	στερίσκω
δὴ	noun_noun_	μέρα_μέρος_
τροχοῖς	adjective	ταλαός
ποικιλίας	noun	σιτίον
εμφαντικότερον	verb	ἐξαπατάω
επήεσαν	adjective	ὑποχείριος
ἀσφάλειαν	adjective	ψυχικός
Διονύσῳ	pronoun_conjunction_	ὅς_ὡς_
Ἀμνησῷ	adjective	διαπορητικός
γύαλα	adjective	δίφθογγος
ὀντωσ	verb	πρόκειμαι
Ἀρηΐθοος	noun	βηλός
βας	noun	Τρώς
ὑπεσταλμένου	adjective	θεσπιδαής
ἐδωλιον	noun	ἀλαζονεία
εὔτ'	verb	συνοικέω
ἐκδικία	verb	συστέλλω
ποθεινοί	verb	ἔχω
συνεβούλευσε	noun_verb_verb_	πεῖνα_πεινάω_πεινέω_
στιγμὴ	particle	πη
τελείαι	verb	διέρχομαι
ὁπότ	noun	τοῖχος
Διόνυσος	adverb	ἐντός
ἀναβασα	noun	Χαμαιλέων
ἔφαθ᾽	verb	μιμνήσκω
σύριγγας	noun	τάλαντον
ἔθεσαν	noun_noun_	ζώιον_ζῷον_
γεγωνέμεν	verb	ἵστημι
ἀχρήϊον	conjunction_verb_	ἤγουν_ἀγάω_
περιθεῖν	adjective	ἐννεάβοιος
εορταῖς	verb	δράω
κικλήσκουσι	verb	ἀντεῖπον
ὑποκατιών	adjective	θαλάσσιος
πέφυκε	noun_noun_	Εὐριπίδης_εὐριπίδης_
κασιγνήτοισι	adverb_verb_	πλησίος_πίμπλημι_
θαλάσσῃ	noun	νιφετός
προστακτικῆς	noun	Ἅιδης
στασιασάντων	verb	ὑπάρχω
ὐπὸ	noun_verb_	Ξάνθος_ξανθόω_
ἀναπεφώνηται	noun	περίοδος
πεύθετο	noun	κιθαριστύς
ἐξαγγέλλειν	verb	συστέλλω
γεραρὸν	verb	ἐλέγχω
ναυτηλιας	verb	μεταγράφω
ἀναιρεθῆναι	adjective	περίβολος
φερόμεθα	verb	σιωπάω
ἕερσαι	verb	ποιέω
ἀμόρφωτος	pronoun	οὗτος
αὐται	adjective_verb_	σός_σέω_
επήκοον	adjective	ὑπόρρηνος
χρησμον	adjective	κυκλικός
αποστρέψοντας	adjective_adverb_verb_	μόνος_μόνως_μονόω_
ερᾶν	verb	ὑφάπτω
συγχεῖται	noun	πρόσοψις
τᾶσις	verb	παύω
Τροιη	adjective	πρόπας
ἐπιχεομένη	adjective	εὐμαρής
Ἀχαιους	verb	ἐγχαράσσω
