urn:cts:greekLit:tlg0012.tlg001.msA:9.686	urn:cts:greekLit:tlg5026.msA.hmt:9.644,urn:cts:greekLit:tlg5026.msAim.hmt:9.649
urn:cts:greekLit:tlg0012.tlg001.msA:9.148	urn:cts:greekLit:tlg5026.msA.hmt:9.162,urn:cts:greekLit:tlg5026.msAim.hmt:9.170
urn:cts:greekLit:tlg0012.tlg001.msA:1.258	urn:cts:greekLit:tlg5026.msA.hmt:1.723,urn:cts:greekLit:tlg5026.msAim.hmt:1.736
urn:cts:greekLit:tlg0012.tlg001.msA:9.197	urn:cts:greekLit:tlg5026.msA.hmt:9.216,urn:cts:greekLit:tlg5026.msAint.hmt:9.227
urn:cts:greekLit:tlg0012.tlg001.msA:11.76	urn:cts:greekLit:tlg5026.msAim.hmt:11.3001,urn:cts:greekLit:tlg5026.msAint.hmt:11.7
urn:cts:greekLit:tlg0012.tlg001.msA:9.317	urn:cts:greekLit:tlg5026.msAim.hmt:9.320,urn:cts:greekLit:tlg5026.msAint.hmt:9.323
urn:cts:greekLit:tlg0012.tlg001.msA:4.235	urn:cts:greekLit:tlg5026.msA.hmt:4.405,urn:cts:greekLit:tlg5026.msAint.hmt:4.1001
urn:cts:greekLit:tlg0012.tlg001.msA:6.97	urn:cts:greekLit:tlg5026.msA.hmt:6.29,urn:cts:greekLit:tlg5026.msAim.hmt:6.222
urn:cts:greekLit:tlg0012.tlg001.msA:5.231	urn:cts:greekLit:tlg5026.msA.hmt:5.1069,urn:cts:greekLit:tlg5026.msAim.hmt:5.6077
urn:cts:greekLit:tlg0012.tlg001.msA:6.518	urn:cts:greekLit:tlg5026.msA.hmt:6.158,urn:cts:greekLit:tlg5026.msA.hmt:6.159,urn:cts:greekLit:tlg5026.msA.hmt:6.160,urn:cts:greekLit:tlg5026.msAim.hmt:6.280
urn:cts:greekLit:tlg0012.tlg001.msA:18.567	urn:cts:greekLit:tlg5026.msA.hmt:18.201,urn:cts:greekLit:tlg5026.msAim.hmt:18.67
urn:cts:greekLit:tlg0012.tlg001.msA:2.125	urn:cts:greekLit:tlg5026.msA.hmt:2.180,urn:cts:greekLit:tlg5026.msA.hmt:2.181,urn:cts:greekLit:tlg5026.msAim.hmt:2.190
urn:cts:greekLit:tlg0012.tlg001.msA:1.435	urn:cts:greekLit:tlg5026.msA.hmt:1.1121,urn:cts:greekLit:tlg5026.msA.hmt:1.1123,urn:cts:greekLit:tlg5026.msAim.hmt:1.1134
urn:cts:greekLit:tlg0012.tlg001.msA:4.151	urn:cts:greekLit:tlg5026.msA.hmt:4.269,urn:cts:greekLit:tlg5026.msAim.hmt:4.807
urn:cts:greekLit:tlg0012.tlg001.msA:2.292	urn:cts:greekLit:tlg5026.msA.hmt:2.444,urn:cts:greekLit:tlg5026.msAint.hmt:2.462
urn:cts:greekLit:tlg0012.tlg001.msA:1.58	urn:cts:greekLit:tlg5026.msA.hmt:1.65,urn:cts:greekLit:tlg5026.msAint.hmt:1.89
urn:cts:greekLit:tlg0012.tlg001.msA:9.57	urn:cts:greekLit:tlg5026.msA.hmt:9.680,urn:cts:greekLit:tlg5026.msAim.hmt:9.68
urn:cts:greekLit:tlg0012.tlg001.msA:15.134	urn:cts:greekLit:tlg5026.msA.hmt:15.40,urn:cts:greekLit:tlg5026.msAim.hmt:15.19
urn:cts:greekLit:tlg0012.tlg001.msA:6.237	urn:cts:greekLit:tlg5026.msA.hmt:6.80,urn:cts:greekLit:tlg5026.msAint.hmt:6.180
urn:cts:greekLit:tlg0012.tlg001.msA:8.68	urn:cts:greekLit:tlg5026.msA.hmt:8.65,urn:cts:greekLit:tlg5026.msAim.hmt:8.71
urn:cts:greekLit:tlg0012.tlg001.msA:8.353	urn:cts:greekLit:tlg5026.msA.hmt:8.235,urn:cts:greekLit:tlg5026.msAim.hmt:8.245
urn:cts:greekLit:tlg0012.tlg001.msA:6.17	urn:cts:greekLit:tlg5026.msA.hmt:6.6,urn:cts:greekLit:tlg5026.msAim.hmt:6.208
urn:cts:greekLit:tlg0012.tlg001.msA:17.218	urn:cts:greekLit:tlg5026.msA.hmt:17.93,urn:cts:greekLit:tlg5026.msA.hmt:17.94,urn:cts:greekLit:tlg5026.msAint.hmt:17.25
urn:cts:greekLit:tlg0012.tlg001.msA:8.553	urn:cts:greekLit:tlg5026.msA.hmt:8.344,urn:cts:greekLit:tlg5026.msAim.hmt:8.349
urn:cts:greekLit:tlg0012.tlg001.msA:10.6	urn:cts:greekLit:tlg5026.msA.hmt:10.5,urn:cts:greekLit:tlg5026.msAint.hmt:10.32
urn:cts:greekLit:tlg0012.tlg001.msA:11.395	urn:cts:greekLit:tlg5026.msA.hmt:11.153,urn:cts:greekLit:tlg5026.msAim.hmt:11.43,urn:cts:greekLit:tlg5026.msAint.hmt:11.15
urn:cts:greekLit:tlg0012.tlg001.msA:12.33	urn:cts:greekLit:tlg5026.msA.hmt:12.B3,urn:cts:greekLit:tlg5026.msAim.hmt:12.B2
urn:cts:greekLit:tlg0012.tlg001.msA:6.353	urn:cts:greekLit:tlg5026.msAim.hmt:6.253,urn:cts:greekLit:tlg5026.msAint.hmt:6.193
urn:cts:greekLit:tlg0012.tlg001.msA:2.148	urn:cts:greekLit:tlg5026.msA.hmt:2.229,urn:cts:greekLit:tlg5026.msAim.hmt:2.240
urn:cts:greekLit:tlg0012.tlg001.msA:1.26	urn:cts:greekLit:tlg5026.msA.hmt:1.33,urn:cts:greekLit:tlg5026.msAim.hmt:1.45
urn:cts:greekLit:tlg0012.tlg001.msA:1.212	urn:cts:greekLit:tlg5026.msA.hmt:1.599,urn:cts:greekLit:tlg5026.msAint.hmt:1.618
urn:cts:greekLit:tlg0012.tlg001.msA:7.95	urn:cts:greekLit:tlg5026.msA.hmt:7.307,urn:cts:greekLit:tlg5026.msAim.hmt:7.313
urn:cts:greekLit:tlg0012.tlg001.msA:5.60	urn:cts:greekLit:tlg5026.msA.hmt:5.1018,urn:cts:greekLit:tlg5026.msAim.hmt:5.6017
urn:cts:greekLit:tlg0012.tlg001.msA:8.340	urn:cts:greekLit:tlg5026.msA.hmt:8.9003,urn:cts:greekLit:tlg5026.msAim.hmt:8.231,urn:cts:greekLit:tlg5026.msAint.hmt:8.232
urn:cts:greekLit:tlg0012.tlg001.msA:12.36	urn:cts:greekLit:tlg5026.msA.hmt:12.B5,urn:cts:greekLit:tlg5026.msAint.hmt:12.B2
urn:cts:greekLit:tlg0012.tlg001.msA:2.427	urn:cts:greekLit:tlg5026.msA.hmt:2.533,urn:cts:greekLit:tlg5026.msAim.hmt:2.539
urn:cts:greekLit:tlg0012.tlg001.msA:5.744	urn:cts:greekLit:tlg5026.msA.hmt:5.4028,urn:cts:greekLit:tlg5026.msAim.hmt:5.4052
