σέλα	verb_noun_	σέλας_σελάω
ἀνεξόμενος	verb	ἀνέχω
ἀναστᾶς	verb	ἀνά-στάζω
ἐμπέπηκται	verb	ἐμπήγνυμι
Χρύσιππος	noun_noun_	χρυσίππος_χρύσιππος
λόγος	noun	λόγος
διαστεῖλαι	verb	διαστέλλω
ἀκολουθήσων	verb	ἀκολουθέω
ἐκδεθείσης	verb	ἐκδέω
ὀνόμαζεν	verb	ὀνομάζω
Αἰγιαλός	noun	αἰγιαλός
γενέτῃσιν	noun	γενέτης
πρόσοδος	noun	πρόσοδος
Ἔρεβος	noun_noun_	ἔρεβος
χρέα	noun_noun_noun_	χρέα_χρέος_χρῆ
στασιάζον	verb	στασιάζω
εἱστήκει	verb	ἵστημι
εὐνήν	noun	εὐνή
γνοίη	verb	γιγνώσκω
ἦδε	verb	ἔδω
ἔμπυρον	adjective	ἔμπυρος
φιλοξενώτατος	adjective	φιλόξενος
ἀριστείαν	noun	ἀριστεία
Κόον	noun	κόος
εἰπούσης	verb	εἶπον
ἄγαγε	verb	ἄγω
τοὐμφανὲς	adjective	ἐμφανής
μετετέθησαν	verb	μετατίθημι
τετελέσθαι	verb	τελέω
πανουργότατον	adjective_adjective_	πάνουργος_πανοῦργος
κεφαλαίας	adjective	κεφάλαιος
σκυλεύοντα	verb	σκυλεύω
σημαίνηται	verb	σημαίνω
ῥά	particle	ἄρα
ἠελίου	noun_noun_	ἠέλιος_ἥλιος
συζυγίας	adjective_noun_	συζυγία_συζύγιος
κίεν	verb	κίω
δυσωπηθέντα	verb	δυσωπέω
ἐντελείας	noun	ἐντέλεια
ἁπάτην	noun_verb_	ἀπάτη_ἀπατάω
ἀνακαλεῖσθαι	verb	ἀνακαλέω
κινυρίζων	verb	κινυρίζω
ἑξείης	adverb_adverb_	ἑξείης_ἑξῆς
θρηνῶν	verb	θρηνέω
ἀποτετμημένον	verb	ἀποτέμνω
ἐστενάξαμεν	verb	στενάζω
φίλοισιν	adjective	φίλος
χειρός	noun	χείρ
περιγραφῇ	verb_noun_	περιγράφω_περιγραφή
χέρεια	adjective	χείρων
προφυλαξάμενος	verb	προφυλάσσω
ἀμεινόνων	adjective	ἀμείνων
θεμείλια	noun_noun_	θέμεθλα_θεμείλια
ἀληθῆ	adjective	ἀληθής
λαβέσθαι	verb	λαμβάνω
κατοικοῦσιν	verb	κατοικέω
ἐλέφαντος	noun	ἐλέφας
κυνηγοί	noun	κυνηγός
μεγαλόφθαλμον	adjective	μεγαλόφθαλμος
Μελέαγρος	noun	μελέαγρος
ξενίζειν	verb	ξενίζω
ἐσάκουσεν	verb	εἰσακούω
Γίγαντες	noun	γίγας
δειδιότες	verb	δείδω
στερίσκονται	verb	στερίσκω
μερῶν	noun_noun_	μέρα_μέρος
