urn:cts:greekLit:tlg0012.tlg001.msA:9.464	msA.hmt:9.437 vs msAim.hmt:9.447	50.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.468	msAil.hmt:9.458 vs msAint.hmt:9.451	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.470	msA.hmt:9.438 vs msAil.hmt:9.461	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.475	msAil.hmt:9.464 vs msAim.hmt:9.449	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.480	msAil.hmt:9.462 vs msAim.hmt:9.450	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.484	msA.hmt:9.445 vs msAil.hmt:9.466	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.489	msA.hmt:9.468 vs msAil.hmt:9.485	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.497	msA.hmt:9.471 vs msAint.hmt:9.481	20.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.504	msAil.hmt:9.490 vs msAint.hmt:9.482	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.506	msAil.hmt:9.492 vs msAim.hmt:9.480	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.509	msA.hmt:9.476 vs msAint.hmt:9.483	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.516	msA.hmt:9.493 vs msAint.hmt:9.509	33.33%
urn:cts:greekLit:tlg0012.tlg001.msA:9.527	msA.hmt:9.504 vs msAim.hmt:9.508	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.53	msA.hmt:9.58 vs msAint.hmt:9.69	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.534	msAil.hmt:9.516 vs msAint.hmt:9.512	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.554	msAil.hmt:9.536 vs msAim.hmt:9.530	25.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.557	msAil.hmt:9.538 vs msAint.hmt:9.533	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.569	msA.hmt:9.544 vs msAil.hmt:9.568	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.57	msA.hmt:9.680 vs msAim.hmt:9.68	37.5%
urn:cts:greekLit:tlg0012.tlg001.msA:9.580	msA.hmt:9.551 vs msAil.hmt:9.573	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.584	msA.hmt:9.553 vs msAim.hmt:9.563	81.82%
urn:cts:greekLit:tlg0012.tlg001.msA:9.586	msA.hmt:9.554 vs msAil.hmt:9.574	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.593	msA.hmt:9.577 vs msAil.hmt:9.593	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.601	msAil.hmt:9.594 vs msAim.hmt:9.584	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.602	msAext.hmt:9.589 vs msAim.hmt:9.585	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.609	msAil.hmt:9.595 vs msAint.hmt:9.588	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.61	msA.hmt:9.80 vs msAint.hmt:9.92	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.612	msA.hmt:9.582 vs msAim.hmt:9.587	25.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.616	msA.hmt:9.597 vs msAil.hmt:9.606	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.621	msAil.hmt:9.607 vs msAim.hmt:9.602	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.622	msA.hmt:9.599 vs msAil.hmt:9.608	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.633	msAil.hmt:9.614 vs msAim.hmt:9.615	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.64	msAil.hmt:9.100 vs msAim.hmt:9.87	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.647	msA.hmt:9.617 vs msAil.hmt:9.633	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.657	msA.hmt:9.620 vs msAim.hmt:9.626	27.27%
urn:cts:greekLit:tlg0012.tlg001.msA:9.673	msA.hmt:9.639 vs msAil.hmt:9.656	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.681	msA.hmt:9.642 vs msAim.hmt:9.648	25.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.682	msAil.hmt:9.658 vs msAint.hmt:9.650	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.686	msA.hmt:9.644 vs msAim.hmt:9.649	100.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.699	msA.hmt:9.664 vs msAint.hmt:9.672	33.33%
urn:cts:greekLit:tlg0012.tlg001.msA:9.700	msA.hmt:9.665 vs msAil.hmt:9.676	12.5%
urn:cts:greekLit:tlg0012.tlg001.msA:9.75	msAil.hmt:9.102 vs msAint.hmt:9.96	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.76	msAil.hmt:9.103 vs msAim.hmt:9.90	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.78	msAil.hmt:9.104 vs msAim.hmt:9.91	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.88	msA.hmt:9.106 vs msAim.hmt:9.114	60.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.89	msAim.hmt:9.115 vs msAint.hmt:9.120	66.67%
urn:cts:greekLit:tlg0012.tlg001.msA:9.9	msAext.hmt:9.13 vs msAim.hmt:9.11	0.0%
